type,entry_time,entry_price,exit_time,exit_price,pnl_pct,exit_reason
sell,2025-07-14 22:04:00,0.657,2025-07-14 22:23:00,0.6583140000000001,-0.20000000000000567,SL
sell,2025-07-14 23:11:00,0.658,2025-07-15 00:18:00,0.659316,-0.19999999999999754,SL
sell,2025-07-15 01:54:00,0.656,2025-07-15 02:17:00,0.64944,1.0000000000000016,TP
sell,2025-07-15 06:45:00,0.645,2025-07-15 06:53:00,0.64629,-0.2000000000000021,SL
sell,2025-07-15 08:51:00,0.643,2025-07-15 09:01:00,0.644286,-0.20000000000000143,SL
buy,2025-07-15 08:58:00,0.643,2025-07-15 09:16:00,0.6494300000000001,1.0000000000000073,TP
sell,2025-07-15 10:30:00,0.645,2025-07-15 10:43:00,0.64629,-0.2000000000000021,SL
buy,2025-07-15 15:42:00,0.659,2025-07-15 15:45:00,0.66559,0.9999999999999976,TP
sell,2025-07-15 22:32:00,0.681,2025-07-15 22:59:00,0.682362,-0.19999999999999624,SL
buy,2025-07-16 03:33:00,0.696,2025-07-16 04:03:00,0.694608,-0.19999999999999268,SL
buy,2025-07-16 06:20:00,0.7,2025-07-16 06:53:00,0.707,1.0000000000000009,TP
sell,2025-07-16 12:10:00,0.711,2025-07-16 12:30:00,0.712422,-0.20000000000000487,SL
sell,2025-07-16 13:24:00,0.713,2025-07-16 13:48:00,0.714426,-0.2000000000000054,SL
sell,2025-07-16 16:34:00,0.721,2025-07-16 16:39:00,0.722442,-0.20000000000000756,SL
buy,2025-07-16 19:58:00,0.719,2025-07-16 20:15:00,0.72619,1.0000000000000042,TP
sell,2025-07-16 22:16:00,0.723,2025-07-16 22:41:00,0.71577,0.9999999999999943,TP
buy,2025-07-17 00:17:00,0.711,2025-07-17 00:24:00,0.71811,1.0000000000000084,TP
sell,2025-07-17 07:05:00,0.701,2025-07-17 07:32:00,0.702402,-0.20000000000000204,SL
buy,2025-07-17 12:37:00,0.711,2025-07-17 12:48:00,0.71811,1.0000000000000084,TP
sell,2025-07-17 15:08:00,0.712,2025-07-17 15:15:00,0.70488,1.000000000000002,TP
buy,2025-07-17 17:09:00,0.705,2025-07-17 17:17:00,0.71205,1.0000000000000002,TP
sell,2025-07-17 19:45:00,0.71,2025-07-17 19:56:00,0.7029,0.9999999999999993,TP
buy,2025-07-17 21:00:00,0.701,2025-07-17 21:07:00,0.7080099999999999,0.9999999999999944,TP
buy,2025-07-18 10:51:00,0.771,2025-07-18 11:01:00,0.77871,0.9999999999999993,TP
buy,2025-07-18 14:43:00,0.791,2025-07-18 14:46:00,0.79891,0.9999999999999966,TP
sell,2025-07-19 00:35:00,0.744,2025-07-19 00:47:00,0.73656,1.0000000000000004,TP
sell,2025-07-19 13:04:00,0.744,2025-07-19 14:09:00,0.73656,1.0000000000000004,TP
sell,2025-07-19 17:05:00,0.737,2025-07-19 17:08:00,0.738474,-0.19999999999999665,SL
sell,2025-07-19 21:09:00,0.753,2025-07-19 21:25:00,0.74547,1.0000000000000049,TP
sell,2025-07-20 03:11:00,0.758,2025-07-20 03:21:00,0.759516,-0.19999999999999496,SL
sell,2025-07-20 04:02:00,0.765,2025-07-20 04:22:00,0.76653,-0.2000000000000041,SL
sell,2025-07-20 10:09:00,0.778,2025-07-20 10:55:00,0.77022,1.000000000000001,TP
sell,2025-07-20 12:28:00,0.78,2025-07-20 12:31:00,0.78156,-0.20000000000000073,SL
sell,2025-07-20 19:01:00,0.796,2025-07-20 19:10:00,0.7975920000000001,-0.20000000000000473,SL
sell,2025-07-20 19:45:00,0.797,2025-07-20 19:50:00,0.798594,-0.199999999999998,SL
buy,2025-07-20 22:43:00,0.787,2025-07-20 22:46:00,0.7854260000000001,-0.19999999999999546,SL
sell,2025-07-21 08:47:00,0.796,2025-07-21 08:54:00,0.7880400000000001,0.9999999999999959,TP
buy,2025-07-21 10:41:00,0.792,2025-07-21 10:47:00,0.7999200000000001,1.0000000000000047,TP
sell,2025-07-21 12:01:00,0.799,2025-07-21 12:06:00,0.800598,-0.19999999999999854,SL
